Company,Product,url,Home Loan Type,Rate,Comparison Rate,Fixed Months,Revert Rate,Introductory Rate,Loan Type,Security Type,Availability,Repayment Options,Repayment Frequency,Interest Rate Notes,Min Loan Term,Max Loan Term,Min Loan Amount,Max Loan Amount,Max Loan to Value Ration (LVR),Max LVR with Mortgage Insurance,Extra Repayments,Loan is Transferable (Portable),Transfer Fee,Mortgage Offset Available,Mortgage Offset 100%,Mortgage Offset Rate,Redraw Available,Min Redraw Amount,Max Redraw Amount,Redraw Fee,Redraw Notice Period,Redraw Method,Split Available,Max No. of Accounts for Split,Separate Statements for Split,Statement Frequency,Fixed Option,Fee for Fixing,Application Fee,Legal Fee,Valuation Fee,Settlement Fee,Service Fee,Exit Fee
Illawarra Credit Union,Fixed Rate Invest Lite Loans P&I,http://www.infochoice.com.au/home-loans/illawarra-credit-union/fixed-rate-invest-lite-loans-pi-41797/,FIXED,4.30,5.30,3 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,25,$30000.00,$250000.00,80%,95%,TRUE,TRUE,$600.00,FALSE,FALSE,0%,TRUE,$500.00,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$365.00,$242.00,$250.00,$8.00,$0,
Illawarra Credit Union,2 Year Introductory Variable Home Loan ,http://www.infochoice.com.au/home-loans/illawarra-credit-union/-year-introductory-variable-home-loan-48358/,VARIABLE,4.71,4.85,0,0,3.85,Intro,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$250000.00,$20000000.00,80%,80%,TRUE,TRUE,$600.00,TRUE,TRUE,0%,TRUE,$500.00,$0,$0,,,TRUE,n/a,TRUE,4,FALSE,n/a,$0,$365.00,$242.00,$0,$0,$0,
Illawarra Credit Union,Fixed Rate Loans IO,http://www.infochoice.com.au/home-loans/illawarra-credit-union/fixed-rate-loans-io-51559/,FIXED,4.35,4.48,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,25,$250000.00,$3000000.00,80%,95%,TRUE,TRUE,$600.00,FALSE,FALSE,0%,TRUE,$500.00,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$210.00,$365.00,$242.00,$250.00,$0,$0,
Illawarra Credit Union,Fixed Rate Loans IO,http://www.infochoice.com.au/home-loans/illawarra-credit-union/fixed-rate-loans-io-51559/,FIXED,4.40,4.48,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,25,$250000.00,$3000000.00,80%,95%,TRUE,TRUE,$600.00,FALSE,FALSE,0%,TRUE,$500.00,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$210.00,$365.00,$242.00,$250.00,$0,$0,
Illawarra Credit Union,Fixed Rate Loans IO,http://www.infochoice.com.au/home-loans/illawarra-credit-union/fixed-rate-loans-io-51559/,FIXED,4.65,4.54,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,25,$250000.00,$3000000.00,80%,95%,TRUE,TRUE,$600.00,FALSE,FALSE,0%,TRUE,$500.00,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$210.00,$365.00,$242.00,$250.00,$0,$0,
Illawarra Credit Union,Fixed Rate Loans IO,http://www.infochoice.com.au/home-loans/illawarra-credit-union/fixed-rate-loans-io-51559/,FIXED,4.99,4.72,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,25,$250000.00,$3000000.00,80%,95%,TRUE,TRUE,$600.00,FALSE,FALSE,0%,TRUE,$500.00,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$210.00,$365.00,$242.00,$250.00,$0,$0,
Illawarra Credit Union,Variable Invest Lite Home Loan,http://www.infochoice.com.au/home-loans/illawarra-credit-union/variable-invest-lite-home-loan-41780/,VARIABLE,5.45,5.58,0,0,0,Variable,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,5,30,$30000.00,$250000.00,80%,95%,TRUE,TRUE,$600.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,,,FALSE,0,FALSE,0,FALSE,$0,$0,$365.00,$242.00,$250.00,$8.00,$0,
HomeStar,Owner Occupied Loan (P&I),http://www.infochoice.com.au/home-loans/homestar/owner-occupied-loan-48344/,VARIABLE,3.49,3.53,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$150000.00,$1000000.00,70%,70%,TRUE,FALSE,$0,TRUE,TRUE,0%,TRUE,$0,$10000.00,$0,24 Hours,Internet,TRUE,4,FALSE,2,FALSE,n/a,$0,$330.00,$303.08,$0,$0,$535.00,
Liberty Financial,Liberty Star Home Loan (80.01% - 95% LVR),http://www.infochoice.com.au/home-loans/liberty-financial/liberty-star-home-loan-2536/,VARIABLE,4.99,5.28,0,0,0,Variable,ResidentialProperty,Owner Occupiers Investors,Principal & Interest Interest Only,Weekly Fortnightly Monthly,An additional 0.25% will be added to the relevant rate shown for investment loans.,10,30,$50000.00,$1500000.00,80%,95%,TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,$0,$0,$0,,,TRUE,0,TRUE,2,FALSE,$0,$0,$0,$330.00,$0,$295.00,$395.00,
Liberty Financial,Liberty Star Home Loan (70.01% - 80% LVR),http://www.infochoice.com.au/home-loans/liberty-financial/liberty-star-home-loan-41372/,VARIABLE,4.04,4.35,0,0,0,Variable,ResidentialProperty,Owner Occupiers Investors,Principal & Interest Interest Only,Weekly Fortnightly Monthly,An additional 0.25% will be added to the relevant rate shown for investment loans.,10,30,$50000.00,$150000.00,80%,80%,TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,$0,$0,$0,,,TRUE,n/a,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$295.00,$0,
Liberty Financial,Liberty Star Home Loan (≤70% LVR),http://www.infochoice.com.au/home-loans/liberty-financial/liberty-star-home-loan-41373/,VARIABLE,3.79,4.10,0,0,0,Variable,ResidentialProperty,Owner Occupiers Investors,Principal & Interest Interest Only,Weekly Fortnightly Monthly,An additional 0.25% will be added to the relevant rate shown for investment loans.,10,30,$50000.00,$1500000.00,70%,70%,TRUE,TRUE,$0,TRUE,FALSE,0%,TRUE,$0,$0,$0,,,TRUE,n/a,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$295.00,$395.00,
loans.com.au,Offset 80 PI,http://www.infochoice.com.au/home-loans/loanscomau/offset--pi-46842/,VARIABLE,3.60,3.62,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,15,30,$50000.00,$1000000.00,80%,80%,TRUE,TRUE,$260.00,TRUE,TRUE,0%,TRUE,$0,$0,$0,,Internet,TRUE,5,TRUE,2,TRUE,$260.00,$0,$0,$220.00,$300.00,$0,$300.00,
loans.com.au,Offset 80 IO,http://www.infochoice.com.au/home-loans/loanscomau/offset--io-50805/,VARIABLE,4.07,4.09,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,15,30,$50000.00,$1000000.00,80%,80%,TRUE,TRUE,$260.00,TRUE,TRUE,0%,TRUE,$0,$0,$0,,Internet,TRUE,5,TRUE,2,TRUE,$260.00,$0,$0,$220.00,$300.00,$0,$300.00,
Macquarie Bank,Offset Home Loan Package for Residential Investor (variable),http://www.infochoice.com.au/home-loans/macquarie-bank/offset-home-loan-package-for-residential-investor-34772/,VARIABLE,4.14,4.39,0,0,0,Basic,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,$0,$0,$0,24 Hours,ATM EFTPOS Internet Phone BPay,TRUE,n/a,TRUE,2,TRUE,$0,$0,$0,$0,$0,$21.00,$0,
loans.com.au,Smart Loan Package Offset IO,http://www.infochoice.com.au/home-loans/loanscomau/smart-loan-package-offset-io-50806/,VARIABLE,4.19,4.21,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,15,30,$50000.00,$1000000.00,80%,80%,TRUE,TRUE,$260.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,,Internet,TRUE,5,TRUE,2,TRUE,$260.00,$0,$0,$220.00,$300.00,$0,$300.00,
Macquarie Bank,Offset Home Loan Package for Owner Occupier (variable),http://www.infochoice.com.au/home-loans/macquarie-bank/offset-home-loan-package-for-owner-occupier-34782/,VARIABLE,3.79,4.04,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,$0,$0,$0,24 Hours,ATM EFTPOS Internet Phone BPay,TRUE,n/a,TRUE,2,TRUE,$0,$0,$0,$0,$0,$21.00,$0,
Macquarie Bank,Offset Home Loan Package for Owner Occupier (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/offset-home-loan-package-for-owner-occupier-42330/,FIXED,4.08,-,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,TRUE,TRUE,0%,FALSE,$0,$0,$0,,,TRUE,n/a,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$21.00,$0,
Macquarie Bank,Offset Home Loan Package for Owner Occupier (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/offset-home-loan-package-for-owner-occupier-42330/,FIXED,4.09,-,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,TRUE,TRUE,0%,FALSE,$0,$0,$0,,,TRUE,n/a,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$21.00,$0,
Macquarie Bank,Offset Home Loan Package for Owner Occupier (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/offset-home-loan-package-for-owner-occupier-42330/,FIXED,4.19,-,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,TRUE,TRUE,0%,FALSE,$0,$0,$0,,,TRUE,n/a,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$21.00,$0,
Macquarie Bank,Offset Home Loan Package for Owner Occupier (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/offset-home-loan-package-for-owner-occupier-42330/,FIXED,4.49,-,4 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,TRUE,TRUE,0%,FALSE,$0,$0,$0,,,TRUE,n/a,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$21.00,$0,
Macquarie Bank,Offset Home Loan Package for Owner Occupier (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/offset-home-loan-package-for-owner-occupier-42330/,FIXED,4.59,-,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,TRUE,TRUE,0%,FALSE,$0,$0,$0,,,TRUE,n/a,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$21.00,$0,
Macquarie Bank,Offset Flyer Home Loan Package for Residential Investor (variable),http://www.infochoice.com.au/home-loans/macquarie-bank/offset-flyer-home-loan-package-for-residential-investor-34770/,VARIABLE,4.19,4.44,0,0,0,Basic,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,$0,$0,$0,24 Hours,ATM EFTPOS Internet Phone BPay,TRUE,n/a,TRUE,2,TRUE,$0,$0,$0,$0,$0,$21.00,$0,
Macquarie Bank,Offset Flyer Home Loan Package for Residential Investor (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/offset-flyer-home-loan-package-for-residential-investor-34826/,FIXED,4.14,-,1 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,For Owner Occupied,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,TRUE,TRUE,0%,FALSE,$0,$0,$0,,,TRUE,n/a,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$21.00,$0,
Macquarie Bank,Offset Flyer Home Loan Package for Residential Investor (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/offset-flyer-home-loan-package-for-residential-investor-34826/,FIXED,4.34,-,2 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,For Owner Occupied,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,TRUE,TRUE,0%,FALSE,$0,$0,$0,,,TRUE,n/a,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$21.00,$0,
Macquarie Bank,Offset Flyer Home Loan Package for Residential Investor (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/offset-flyer-home-loan-package-for-residential-investor-34826/,FIXED,4.54,-,3 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,For Owner Occupied,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,TRUE,TRUE,0%,FALSE,$0,$0,$0,,,TRUE,n/a,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$21.00,$0,
Macquarie Bank,Offset Flyer Home Loan Package for Residential Investor (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/offset-flyer-home-loan-package-for-residential-investor-34826/,FIXED,4.64,-,4 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,For Owner Occupied,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,TRUE,TRUE,0%,FALSE,$0,$0,$0,,,TRUE,n/a,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$21.00,$0,
Macquarie Bank,Offset Flyer Home Loan Package for Residential Investor (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/offset-flyer-home-loan-package-for-residential-investor-34826/,FIXED,4.74,-,5 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,For Owner Occupied,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,TRUE,TRUE,0%,FALSE,$0,$0,$0,,,TRUE,n/a,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$21.00,$0,
Intech Credit Union Limited,Classic Home Loan,http://www.infochoice.com.au/home-loans/intech-credit-union-limited/classic-home-loan-2330/,FIXED,3.94,4.62,1 Year,4.59,0,Variable,ResidentialProperty,Owner Occupiers Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,25,$30000.00,$1250000.00,80%,95%,TRUE,FALSE,$0,TRUE,TRUE,0%,TRUE,$500.00,$0,$0,24 Hours,Internet,TRUE,0,FALSE,12,FALSE,$0,$400.00,$350.00,$275.00,$0,$0,$350.00,
Intech Credit Union Limited,Classic Home Loan,http://www.infochoice.com.au/home-loans/intech-credit-union-limited/classic-home-loan-2330/,FIXED,3.99,4.57,2 Year,4.59,0,Variable,ResidentialProperty,Owner Occupiers Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,25,$30000.00,$1250000.00,80%,95%,TRUE,FALSE,$0,TRUE,TRUE,0%,TRUE,$500.00,$0,$0,24 Hours,Internet,TRUE,0,FALSE,12,FALSE,$0,$400.00,$350.00,$275.00,$0,$0,$350.00,
Intech Credit Union Limited,Classic Home Loan,http://www.infochoice.com.au/home-loans/intech-credit-union-limited/classic-home-loan-2330/,FIXED,3.99,4.52,3 Year,4.59,0,Variable,ResidentialProperty,Owner Occupiers Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,25,$30000.00,$1250000.00,80%,95%,TRUE,FALSE,$0,TRUE,TRUE,0%,TRUE,$500.00,$0,$0,24 Hours,Internet,TRUE,0,FALSE,12,FALSE,$0,$400.00,$350.00,$275.00,$0,$0,$350.00,
Intech Credit Union Limited,Classic Home Loan,http://www.infochoice.com.au/home-loans/intech-credit-union-limited/classic-home-loan-2330/,FIXED,4.25,4.54,5 Year,4.59,0,Variable,ResidentialProperty,Owner Occupiers Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,25,$30000.00,$1250000.00,80%,95%,TRUE,FALSE,$0,TRUE,TRUE,0%,TRUE,$500.00,$0,$0,24 Hours,Internet,TRUE,0,FALSE,12,FALSE,$0,$400.00,$350.00,$275.00,$0,$0,$350.00,
Macquarie Bank,Offset Home Loan Package for Residential Investor (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/offset-home-loan-package-for-residential-investor-34823/,FIXED,4.09,-,1 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,TRUE,TRUE,0%,FALSE,$0,$0,$0,,,TRUE,n/a,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$21.00,$0,
Macquarie Bank,Offset Home Loan Package for Residential Investor (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/offset-home-loan-package-for-residential-investor-34823/,FIXED,4.29,-,2 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,TRUE,TRUE,0%,FALSE,$0,$0,$0,,,TRUE,n/a,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$21.00,$0,
Macquarie Bank,Offset Home Loan Package for Residential Investor (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/offset-home-loan-package-for-residential-investor-34823/,FIXED,4.49,-,3 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,TRUE,TRUE,0%,FALSE,$0,$0,$0,,,TRUE,n/a,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$21.00,$0,
Macquarie Bank,Offset Home Loan Package for Residential Investor (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/offset-home-loan-package-for-residential-investor-34823/,FIXED,4.59,-,4 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,TRUE,TRUE,0%,FALSE,$0,$0,$0,,,TRUE,n/a,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$21.00,$0,
Macquarie Bank,Offset Home Loan Package for Residential Investor (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/offset-home-loan-package-for-residential-investor-34823/,FIXED,4.69,-,5 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,TRUE,TRUE,0%,FALSE,$0,$0,$0,,,TRUE,n/a,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$21.00,$0,
Macquarie Bank,Basic Home Loan for Residential Investor (variable),http://www.infochoice.com.au/home-loans/macquarie-bank/basic-home-loan-for-residential-investor-34488/,VARIABLE,4.14,4.14,0,0,0,Basic,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,80.00%,80.00%,TRUE,TRUE,$250.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,24 Hours,Internet Phone BPay,TRUE,6,TRUE,2,TRUE,$0,$0,$0,$0,$0,$0,$0,
Macquarie Bank,Basic Home Loan for Residential Investor (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/basic-home-loan-for-residential-investor-41069/,FIXED,4.09,-,1 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,70%,80%,TRUE,TRUE,$250.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,24 Hours,Internet Phone BPay,TRUE,6,TRUE,2,TRUE,$0,$0,$0,$0,$0,$0,$0,
Macquarie Bank,Basic Home Loan for Residential Investor (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/basic-home-loan-for-residential-investor-41069/,FIXED,4.29,-,2 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,70%,80%,TRUE,TRUE,$250.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,24 Hours,Internet Phone BPay,TRUE,6,TRUE,2,TRUE,$0,$0,$0,$0,$0,$0,$0,
Macquarie Bank,Basic Home Loan for Residential Investor (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/basic-home-loan-for-residential-investor-41069/,FIXED,4.49,-,3 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,70%,80%,TRUE,TRUE,$250.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,24 Hours,Internet Phone BPay,TRUE,6,TRUE,2,TRUE,$0,$0,$0,$0,$0,$0,$0,
Macquarie Bank,Basic Home Loan for Residential Investor (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/basic-home-loan-for-residential-investor-41069/,FIXED,4.59,-,4 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,70%,80%,TRUE,TRUE,$250.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,24 Hours,Internet Phone BPay,TRUE,6,TRUE,2,TRUE,$0,$0,$0,$0,$0,$0,$0,
Macquarie Bank,Basic Home Loan for Residential Investor (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/basic-home-loan-for-residential-investor-41069/,FIXED,4.69,-,5 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,70%,80%,TRUE,TRUE,$250.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,24 Hours,Internet Phone BPay,TRUE,6,TRUE,2,TRUE,$0,$0,$0,$0,$0,$0,$0,
Macquarie Bank,Basic Home Loan for Owner Occupier (variable),http://www.infochoice.com.au/home-loans/macquarie-bank/basic-home-loan-for-owner-occupier-41074/,VARIABLE,3.79,3.79,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$250.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,24 Hours,Internet Phone BPay,TRUE,0,TRUE,2,TRUE,$0,$0,$0,$0,$0,$0,$0,
Macquarie Bank,Basic Home Loan for Owner Occupier (fixed) ,http://www.infochoice.com.au/home-loans/macquarie-bank/basic-home-loan-for-owner-occupier-34822/,FIXED,4.08,-,1 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Fortnightly Monthly,For Owner Occupied,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,TRUE,6,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$0,$0,
Macquarie Bank,Basic Home Loan for Owner Occupier (fixed) ,http://www.infochoice.com.au/home-loans/macquarie-bank/basic-home-loan-for-owner-occupier-34822/,FIXED,4.09,-,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Fortnightly Monthly,For Owner Occupied,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,TRUE,6,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$0,$0,
Macquarie Bank,Basic Home Loan for Owner Occupier (fixed) ,http://www.infochoice.com.au/home-loans/macquarie-bank/basic-home-loan-for-owner-occupier-34822/,FIXED,4.19,-,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Fortnightly Monthly,For Owner Occupied,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,TRUE,6,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$0,$0,
Macquarie Bank,Basic Home Loan for Owner Occupier (fixed) ,http://www.infochoice.com.au/home-loans/macquarie-bank/basic-home-loan-for-owner-occupier-34822/,FIXED,4.49,-,4 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Fortnightly Monthly,For Owner Occupied,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,TRUE,6,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$0,$0,
Macquarie Bank,Basic Home Loan for Owner Occupier (fixed) ,http://www.infochoice.com.au/home-loans/macquarie-bank/basic-home-loan-for-owner-occupier-34822/,FIXED,4.59,-,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest,Fortnightly Monthly,For Owner Occupied,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,TRUE,6,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$0,$0,
Macquarie Bank,Basic Flyer Home Loan for Residential Investor (variable),http://www.infochoice.com.au/home-loans/macquarie-bank/basic-flyer-home-loan-for-residential-investor-34755/,VARIABLE,4.19,4.19,0,0,0,Basic,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$250.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,24 Hours,Internet Phone BPay,TRUE,6,TRUE,2,TRUE,$0,$0,$0,$0,$0,$0,$0,
Macquarie Bank,Basic Flyer Home Loan for Residential Investor (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/basic-flyer-home-loan-for-residential-investor-41070/,FIXED,4.14,-,1 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$250.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,24 Hours,Internet Phone BPay,TRUE,6,TRUE,2,TRUE,$0,$0,$0,$0,$0,$0,$0,
Macquarie Bank,Basic Flyer Home Loan for Residential Investor (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/basic-flyer-home-loan-for-residential-investor-41070/,FIXED,4.34,-,2 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$250.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,24 Hours,Internet Phone BPay,TRUE,6,TRUE,2,TRUE,$0,$0,$0,$0,$0,$0,$0,
Macquarie Bank,Basic Flyer Home Loan for Residential Investor (fixed),http://www.infochoice.com.au/home-loans/macquarie-bank/basic-flyer-home-loan-for-residential-investor-41070/,FIXED,4.54,-,3 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Fortnightly Monthly,,5,30,$150000.00,$2000000.00,80%,80%,TRUE,TRUE,$250.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,24 Hours,Internet Phone BPay,TRUE,6,TRUE,2,TRUE,$0,$0,$0,$0,$0,$0,$0,
