rc_id,if_id,mz_id,company,variationname,rc_value,other_value
03918d46-16eb-485e-acb5-f9111dd0cfc2,139020,3398,Bank of Queensland,First-Start Home Loan (Principal and Interest),350,0
c6e37103-a924-4ed9-8a90-4d26e6227bc7,20470,43,Bank of Queensland,Economy Home Loan (Principal and Interest),350,0
d84210ea-e52e-40f4-8a3e-2386d2772e18,323450,1379,Bank of Queensland,Clear Path Variable Rate Home Loan (Principal and Interest),350,0
f1e1c0b9-60f3-456b-ad98-7138a35fd907,327180,3205,Bank of Queensland,Clear Path Line of Credit Home Loan,350,0
0b5c9494-1bc9-4bfd-a4d5-656adf8d11fd,417862,27792,Illawarra Credit Union,Fixed Investment Loan (Principal and Interest) 2 Years,0,365
a36e0211-0cff-4250-ac8a-04ecc8fcc49b,312350,788,QBANK,Standard Variable Home Loan (QLD only),456,0
ab464c1e-496f-4621-98cc-7d319673b0c3,312341,7901,QBANK,Fixed Rate Home Loan 1 Year (QLD only),456,0
95f358b5-7df4-4801-b7e8-bf30c89cec32,312345,7905,QBANK,Fixed Rate Home Loan 5 Years (QLD only),456,0
cee923a0-10aa-4c6d-8919-39dc22a97d6e,312342,7902,QBANK,Fixed Rate Home Loan 2 Years (QLD only),456,0
d797b007-db4f-47ea-8c3f-d6c7da9c1355,470040,3993,QBANK,Classic Investment Loan Special Offer (New Customer) (LVR 80%-95%),456,0
388924a9-d6b3-45a9-bb3e-da91334c1846,470090,3991,QBANK,Classic Home Loan Special Offer (QLD only) (New Customer) (LVR 90%-95%),456,0
0e1c3574-7c29-4005-9d49-fadf5f6a0f42,470080,3990,QBANK,Classic Home Loan Special Offer (QLD only) (New Customer) (LVR 80%-90%),456,0
40c6af23-67fa-4531-b63b-70dab826b6f9,419600,3040,Bank of us,FlexiChoice Investment Loan (LVR 90%-95%),0,325
49c6263f-8edb-4995-9ddf-911e7853ee71,419520,4106,Bank of us,Topline Investment Loan (LVR 90%-95%),0,325
b9b3dae7-b1e0-4e09-8c5a-e69b5a4a1e34,507380,4548,Bank of Queensland,Standard Variable Rate Investment Loan (Interest Only),350,0
5955143c-e033-4ed9-bedc-7aa62238bd83,507480,4547,Bank of Queensland,Standard Variable Rate Home Loan (Interest Only),350,0
297bcc1f-7a58-4f57-be7b-8999f159bf9f,507222,45562,Bank of Queensland,Standard Fixed Rate Investment Loan (Interest Only) 2 Years,350,0
dd890052-8149-4068-939a-206c699d2af9,507224,45564,Bank of Queensland,Standard Fixed Rate Investment Loan (Interest Only) 4 Years,350,0
6fc41b9f-78d0-4a7d-ad5e-5387a35e1f23,523320,5174,Bank of Queensland,Economy Home Loan (Interest Only),350,0
