firstdayeachmonth,is monetised,Annualised Monthly Ongoing Fee,Average Annual Fee,Rates Owner-occupied,Company Name + Variation Name,Loan 350k 5% Deposit,Loan 350k 10% Deposit,Loan 350k 30% Deposit ,Loan 350k 20% Deposit,LVR 05% Deposit,LVR 10% Deposit,LVR 30% Deposit,Loan Deposit Parameters,Rates Investor,Rate at 300k,LVR 20% Deposit,Rate at 500k,Rate at 350k,Rate at 750k,allowssplitloan,annualfees,applicationfee,applicationfees,collectiondate,companyname,comparisonrate,dischargefee,extrarepaymentsallowed,extrarepaymentsvalue,familyname,fixmonth,gotositeenabled,gotositeurl,hasfortnightlyrepayments,hasinterestonly,hasintroductoryrate,hasinvestmentpurpose,hasmonthlyrepayments,hasoffsetaccount,hasowneroccupiedpurpose,hasprincipalandinterest,hasredrawfacility,hasrepayholiday,hasweeklyrepayments,homeloantype,introductoryrate,introductoryterm,legalfee,maxloanterm,maxlvr,maxtotalloanamount,minloanterm,minlvr,minredrawamount,mintotalloanamount,monthlyfees,rate,revertrate,settlementfee,upfrontfee,valuationfee,variationname,variationuuid
False,0,,,3.99,Bank First - Fixed Complete Home Loan 2 Years (LVR 80%-95%),3.99,3.99,,3.99,3.99,3.99,,,,3.99,3.99,3.99,3.99,3.99,True,0,600,600,2/04/2018,Bank First,4.2,350,True,30000,Fixed Complete Loan,24,False,,True,False,False,False,True,False,True,True,True,True,True,FIXED,0,0,0,30,95,,1,80,500,50000,0,3.99,4.19,0,600,0,Fixed Complete Home Loan 2 Years (LVR 80%-95%),8ba3ade3-53d1-4c10-94a3-cdcde606b371
False,0,,,3.99,Bank First - Fixed Complete Home Loan 2 Years (LVR < 80%),,,3.99,3.99,,,3.99,3.99,,3.99,3.99,3.99,3.99,3.99,True,0,600,600,2/04/2018,Bank First,4.04,350,True,30000,Fixed Complete Loan,24,False,,True,False,False,False,True,False,True,True,True,True,True,FIXED,0,0,0,30,80,,1,,500,50000,0,3.99,3.99,0,600,0,Fixed Complete Home Loan 2 Years (LVR < 80%),d87382fa-26d6-425c-b68d-025843b1245b
False,0,,,4.64,Bank First - Fixed Complete Home Loan 4 Years (LVR < 80%),,,4.64,4.64,,,4.64,4.64,,4.64,4.64,4.64,4.64,4.64,True,0,600,600,2/04/2018,Bank First,4.26,350,True,30000,Fixed Complete Loan,48,False,,True,False,False,False,True,False,True,True,True,True,True,FIXED,0,0,0,30,80,,1,,500,50000,0,4.64,3.99,0,600,0,Fixed Complete Home Loan 4 Years (LVR < 80%),a9d15181-5c68-4c2a-9eac-7dbfab05340c
False,0,,,3.99,Bank First - Fixed Complete Home Loan 1 Year (LVR 80%-95%),3.99,3.99,,3.99,3.99,3.99,,,,3.99,3.99,3.99,3.99,3.99,True,0,600,600,2/04/2018,Bank First,4.22,350,True,30000,Fixed Complete Loan,12,False,,True,False,False,False,True,False,True,True,True,True,True,FIXED,0,0,0,30,95,,1,80,500,50000,0,3.99,4.19,0,600,0,Fixed Complete Home Loan 1 Year (LVR 80%-95%),70f5c2c5-f344-48dd-a262-a66212ed490e
False,0,,,4.09,Bank First - Fixed Complete Home Loan 3 Years (LVR 80%-95%),4.09,4.09,,4.09,4.09,4.09,,,,4.09,4.09,4.09,4.09,4.09,True,0,600,600,2/04/2018,Bank First,4.21,350,True,30000,Fixed Complete Loan,36,False,,True,False,False,False,True,False,True,True,True,True,True,FIXED,0,0,0,30,95,,1,80,500,50000,0,4.09,4.19,0,600,0,Fixed Complete Home Loan 3 Years (LVR 80%-95%),9b3679fa-d6e5-43c7-a983-3a47765d2a5a
False,0,,,5.14,Bank First - Equity Line of Credit Home Loan,,5.14,5.14,5.14,,5.14,5.14,5.14,,5.14,5.14,5.14,5.14,5.14,False,150,600,600,2/04/2018,Bank First,5.33,350,False,0,Equity Loan,,False,,True,False,False,False,True,False,True,True,False,False,True,VARIABLE,0,0,0,30,90,,1,,,,0,5.14,5.14,0,600,0,Equity Line of Credit Home Loan,85d66ab6-7f50-4733-a2f5-b944ad44accc
False,0,,,,Bank First - Premier Package Investment Loan Fixed 4 Years (LVR 80%-95%),4.84,4.84,,4.84,4.84,4.84,,,4.84,4.84,4.84,4.84,4.84,4.84,True,350,300,300,2/04/2018,Bank First,5.03,350,True,30000,Premier Package Loan,48,False,,True,True,False,True,True,False,False,True,True,True,True,FIXED,0,0,0,30,95,,1,80,500,50000,0,4.84,4.59,0,300,0,Premier Package Investment Loan Fixed 4 Years (LVR 80%-95%),a7c54e14-a427-497d-a691-463ff2aa88f8
False,0,,,,Bank First - Premier Package Investment Loan Fixed 3 Years (LVR 80%-95%),4.29,4.29,,4.29,4.29,4.29,,,4.29,4.29,4.29,4.29,4.29,4.29,True,350,300,300,2/04/2018,Bank First,4.87,350,True,30000,Premier Package Loan,36,False,,True,True,False,True,True,False,False,True,True,True,True,FIXED,0,0,0,30,95,,1,80,500,50000,0,4.29,4.59,0,300,0,Premier Package Investment Loan Fixed 3 Years (LVR 80%-95%),2ec86b0b-56c2-4186-b2c5-6fd41bc77ac5
False,0,,,,Bank First - Premier Package Investment Loan Fixed 5 Years (LVR < 80%),,,4.84,4.84,,,4.84,4.84,4.84,4.84,4.84,4.84,4.84,4.84,True,350,300,300,2/04/2018,Bank First,4.94,350,True,30000,Premier Package Loan,60,False,,True,True,False,True,True,False,False,True,True,True,True,FIXED,0,0,0,30,80,,1,,500,50000,0,4.84,4.39,0,300,0,Premier Package Investment Loan Fixed 5 Years (LVR < 80%),b1e187ac-615d-4e94-b27c-531f3edb2aa1
False,0,,,,Bank First - Premier Package Investment Loan Fixed 5 Years (LVR 80%-95%),4.84,4.84,,4.84,4.84,4.84,,,4.84,4.84,4.84,4.84,4.84,4.84,True,350,300,300,2/04/2018,Bank First,5.05,350,True,30000,Premier Package Loan,60,False,,True,True,False,True,True,False,False,True,True,True,True,FIXED,0,0,0,30,95,,1,80,500,50000,0,4.84,4.59,0,300,0,Premier Package Investment Loan Fixed 5 Years (LVR 80%-95%),bed5c0c7-a153-4e40-82b3-d0f582054456
False,0,,,,Bank First - Premier Package Investment Loan Fixed 3 Years (LVR < 80%),,,4.29,4.29,,,4.29,4.29,4.29,4.29,4.29,4.29,4.29,4.29,True,350,300,300,2/04/2018,Bank First,4.72,350,True,30000,Premier Package Loan,36,False,,True,True,False,True,True,False,False,True,True,True,True,FIXED,0,0,0,30,80,,1,,500,50000,0,4.29,4.39,0,300,0,Premier Package Investment Loan Fixed 3 Years (LVR < 80%),9e32871f-da1e-4599-a5f5-ae71e93b3340
False,0,,,,Bank First - Premier Package Investment Loan (LVR 80%-95%),4.59,4.59,,4.59,4.59,4.59,,,4.59,4.59,4.59,4.59,4.59,4.59,True,350,300,300,2/04/2018,Bank First,4.95,350,True,0,Premier Package Loan,,False,,True,True,False,True,True,True,False,True,True,True,True,VARIABLE,0,0,0,30,95,,1,80,500,,0,4.59,4.59,0,300,0,Premier Package Investment Loan (LVR 80%-95%),9996037a-d3f1-49fa-9d80-ee0fd3085684
False,0,,,3.89,Bank First - Premier Package Home Loan Fixed 1 Year (LVR 80%-95%),3.89,3.89,,3.89,3.89,3.89,,,,3.89,3.89,3.89,3.89,3.89,True,350,300,300,2/04/2018,Bank First,4.44,350,True,30000,Premier Package Loan,12,False,,True,False,False,False,True,False,True,True,True,True,True,FIXED,0,0,0,30,95,,1,80,500,50000,0,3.89,4.09,0,300,0,Premier Package Home Loan Fixed 1 Year (LVR 80%-95%),1aa6adaf-b45c-4b47-aeaa-fa49c9ce8adc
False,0,,,3.89,Bank First - Premier Package Home Loan Fixed 2 Years (LVR < 80%),,,3.89,3.89,,,3.89,3.89,,3.89,3.89,3.89,3.89,3.89,True,350,300,300,2/04/2018,Bank First,4.26,350,True,30000,Premier Package Loan,24,False,,True,False,False,False,True,False,True,True,True,True,True,FIXED,0,0,0,30,80,,1,,500,50000,0,3.89,3.89,0,300,0,Premier Package Home Loan Fixed 2 Years (LVR < 80%),4ac34bf9-caf3-43a9-9ce6-27f9a804c81c
False,0,,,3.89,Bank First - Premier Package Home Loan Fixed 1 Year (LVR < 80%),,,3.89,3.89,,,3.89,3.89,,3.89,3.89,3.89,3.89,3.89,True,350,300,300,2/04/2018,Bank First,4.26,350,True,30000,Premier Package Loan,12,False,,True,False,False,False,True,False,True,True,True,True,True,FIXED,0,0,0,30,80,,1,,500,50000,0,3.89,3.89,0,300,0,Premier Package Home Loan Fixed 1 Year (LVR < 80%),b3e63584-3fe9-43c6-8c2f-fbf8ead43d03
False,0,,,3.99,Bank First - Premier Package Home Loan Fixed 3 Years (LVR < 80%),,,3.99,3.99,,,3.99,3.99,,3.99,3.99,3.99,3.99,3.99,True,350,300,300,2/04/2018,Bank First,4.29,350,True,30000,Premier Package Loan,36,False,,True,False,False,False,True,False,True,True,True,True,True,FIXED,0,0,0,30,80,,1,,500,50000,0,3.99,3.89,0,300,0,Premier Package Home Loan Fixed 3 Years (LVR < 80%),97f96295-895c-459d-8e52-80184ad275eb
False,0,,,4.54,Bank First - Premier Package Home Loan Fixed 4 Years (LVR 80%-95%),4.54,4.54,,4.54,4.54,4.54,,,,4.54,4.54,4.54,4.54,4.54,True,350,300,300,2/04/2018,Bank First,4.61,350,True,30000,Premier Package Loan,48,False,,True,False,False,False,True,False,True,True,True,True,True,FIXED,0,0,0,30,95,,1,80,500,50000,0,4.54,4.09,0,300,0,Premier Package Home Loan Fixed 4 Years (LVR 80%-95%),4be88976-445a-47ff-a0eb-4297487c85be
False,0,,,4.09,Bank First - Premier Package Home Loan (First Home Buyer) (LVR 80%-95%),4.09,4.09,,4.09,4.09,4.09,,,,4.09,4.09,4.09,4.09,4.09,True,350,0,0,2/04/2018,Bank First,4.44,350,True,0,Premier Package Loan,,False,,True,False,False,False,True,True,True,True,True,True,True,VARIABLE,0,0,0,30,95,,1,80,500,,0,4.09,4.09,0,0,0,Premier Package Home Loan (First Home Buyer) (LVR 80%-95%),e66a19b7-b3cf-4fb0-9364-e0a44bd222f7
False,0,,,3.89,Bank First - Premier Package Home Loan (LVR < 80%),,,3.89,3.89,,,3.89,3.89,,3.89,3.89,3.89,3.89,3.89,True,350,300,300,2/04/2018,Bank First,4.26,350,True,0,Premier Package Loan,,False,,True,False,False,False,True,True,True,True,True,True,True,VARIABLE,0,0,0,30,80,,1,,500,,0,3.89,3.89,0,300,0,Premier Package Home Loan (LVR < 80%),d2354351-c9d0-4a92-b096-8a60ae6ab99d
False,0,,,,Bank First - Complete Investment Loan (LVR < 80%),,,4.49,4.49,,,4.49,4.49,4.49,4.49,4.49,4.49,4.49,4.49,True,0,600,600,2/04/2018,Bank First,4.54,350,True,0,Complete Loan,,False,,True,False,False,True,True,True,False,True,True,True,True,VARIABLE,0,0,0,30,80,,1,,500,,0,4.49,4.49,0,600,0,Complete Investment Loan (LVR < 80%),e15b0d4b-c395-40f5-b3d8-55b187a0196b
False,0,,,4.19,Bank First - Complete Home Loan (First Home Buyer) (LVR 80%-95%),4.19,4.19,,4.19,4.19,4.19,,,,4.19,4.19,4.19,4.19,4.19,True,0,0,0,2/04/2018,Bank First,4.2,350,True,0,Complete Loan,,False,,True,False,False,False,True,True,True,True,True,True,True,VARIABLE,0,0,0,30,95,,1,80,500,,0,4.19,4.19,0,0,0,Complete Home Loan (First Home Buyer) (LVR 80%-95%),265720f9-fed7-4c71-9405-855d4ea91c48
False,0,,,3.99,Bank First - Complete Home Loan (LVR < 80%),,,3.99,3.99,,,3.99,3.99,,3.99,3.99,3.99,3.99,3.99,True,0,600,600,2/04/2018,Bank First,4.04,350,True,0,Complete Loan,,False,,True,False,False,False,True,True,True,True,True,True,True,VARIABLE,0,0,0,30,80,,1,,500,,0,3.99,3.99,0,600,0,Complete Home Loan (LVR < 80%),07f8ff25-d492-4fa8-bce1-0645f15035b6
False,0,,,,Westpac - Premier Package Low Doc Fixed Rate Investment Loan (Principal and Interest) 7 Years ,,,6.5,6.5,,,6.5,6.5,6.50,6.5,6.5,6.5,6.5,6.5,True,395,0,0,2/04/2018,Westpac,6.31,350,True,30000,Low Doc Loan,84,False,,True,False,False,True,True,False,False,True,True,True,True,FIXED,0,0,0,30,80,1000000,1,,,150000,0,6.50,5.19,0,0,0,Premier Package Low Doc Fixed Rate Investment Loan (Principal and Interest) 7 Years ,da732bfe-e9b5-4a26-99e0-210a597656f0
False,0,,,,Westpac - Premier Package Low Doc Fixed Rate Investment Loan (Principal and Interest) 10 Years,,,6.5,6.5,,,6.5,6.5,6.50,6.5,6.5,6.5,6.5,6.5,True,395,0,0,2/04/2018,Westpac,6.52,350,True,30000,Low Doc Loan,120,False,,True,False,False,True,True,False,False,True,True,True,True,FIXED,0,0,0,30,80,1000000,1,,,150000,0,6.50,5.19,0,0,0,Premier Package Low Doc Fixed Rate Investment Loan (Principal and Interest) 10 Years,0f0fd8dc-643c-4351-9282-792623005f4f
False,0,,,,Westpac - Premier Package Low Doc Fixed Rate Investment Loan (Principal and Interest) 3 Years,,,4.39,4.39,,,4.39,4.39,4.39,4.39,4.39,4.39,4.39,4.39,True,395,0,0,2/04/2018,Westpac,5.36,350,True,30000,Low Doc Loan,36,False,,True,False,False,True,True,False,False,True,True,True,True,FIXED,0,0,0,30,80,1000000,1,,,150000,0,4.39,5.19,0,0,0,Premier Package Low Doc Fixed Rate Investment Loan (Principal and Interest) 3 Years,9fa42da9-e89f-408e-832d-92dad03c29f5
False,0,,,,Westpac - Premier Package Low Doc Fixed Rate Investment Loan (Principal and Interest) 4 Years ,,,4.79,4.79,,,4.79,4.79,4.79,4.79,4.79,4.79,4.79,4.79,True,395,0,0,2/04/2018,Westpac,5.44,350,True,30000,Low Doc Loan,48,False,,True,False,False,True,True,False,False,True,True,True,True,FIXED,0,0,0,30,80,1000000,1,,,150000,0,4.79,5.19,0,0,0,Premier Package Low Doc Fixed Rate Investment Loan (Principal and Interest) 4 Years ,ed589f1a-7223-472f-8e34-8567fa37a862
False,0,,,3.99,Westpac - Premier Package Low Doc Fixed Options Home Loan (Principal and Interest) 3 Years ,,,3.99,3.99,,,3.99,3.99,,3.99,3.99,3.99,3.99,3.99,True,395,0,0,2/04/2018,Westpac,4.86,350,True,30000,Low Doc Loan,36,False,,True,False,False,False,True,False,True,True,True,True,True,FIXED,0,0,0,30,80,1000000,1,60,,150000,0,3.99,4.64,0,0,0,Premier Package Low Doc Fixed Options Home Loan (Principal and Interest) 3 Years ,9365a894-5822-46c5-a0b9-8e8ab27e645a
False,0,,,4.09,Westpac - Premier Package Low Doc Fixed Options Home Loan (Principal and Interest) 1 Year ,,,4.09,4.09,,,4.09,4.09,,4.09,4.09,4.09,4.09,4.09,True,395,0,0,2/04/2018,Westpac,4.98,350,True,30000,Low Doc Loan,12,False,,True,False,False,False,True,False,True,True,True,True,True,FIXED,0,0,0,30,80,1000000,1,60,,150000,0,4.09,4.64,0,0,0,Premier Package Low Doc Fixed Options Home Loan (Principal and Interest) 1 Year ,5f1ebce2-cb9a-4fef-ab8b-568c25a53fe3
False,0,,,3.89,Westpac - Premier Package Low Doc Fixed Options Home Loan (Principal and Interest) 2 Years ,,,3.89,3.89,,,3.89,3.89,,3.89,3.89,3.89,3.89,3.89,True,395,0,0,2/04/2018,Westpac,4.9,350,True,30000,Low Doc Loan,24,False,,True,False,False,False,True,False,True,True,True,True,True,FIXED,0,0,0,30,80,1000000,1,60,,150000,0,3.89,4.64,0,0,0,Premier Package Low Doc Fixed Options Home Loan (Principal and Interest) 2 Years ,cbb95bcb-b99d-4fe6-8225-63b193dbf35a
False,0,96,48,,Westpac - Low Doc Fixed Rate Investment Loan (Principal and Interest) 2 Years (LVR 60%-80%),,,4.39,4.39,,,4.39,4.39,4.39,4.39,4.39,4.39,4.39,4.39,True,0,600,600,2/04/2018,Westpac,5.66,350,True,30000,Low Doc Loan,24,False,,True,False,False,True,True,False,False,True,True,True,True,FIXED,0,0,0,30,80,1000000,1,60,,15000,8,4.39,5.79,0,600,0,Low Doc Fixed Rate Investment Loan (Principal and Interest) 2 Years (LVR 60%-80%),50cf35d2-061b-43c9-842c-bcbaeac75c69
False,0,96,48,,Westpac - Low Doc Fixed Rate Investment Loan (Principal and Interest) 7 Years (LVR 60%-80%),,,6.7,6.7,,,6.7,6.7,6.70,6.7,6.7,6.7,6.7,6.7,True,0,600,600,2/04/2018,Westpac,6.44,350,True,30000,Low Doc Loan,84,False,,True,False,False,True,True,False,False,True,True,True,True,FIXED,0,0,0,30,80,1000000,1,60,,15000,8,6.70,5.79,0,600,0,Low Doc Fixed Rate Investment Loan (Principal and Interest) 7 Years (LVR 60%-80%),a36b832c-708e-46a1-960a-bf9bbb9e72cb
False,0,96,48,,Westpac - Low Doc Fixed Rate Investment Loan (Principal and Interest) 5 Years (LVR 60%-80%),,,4.99,4.99,,,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,True,0,600,600,2/04/2018,Westpac,5.58,350,True,30000,Low Doc Loan,60,False,,True,False,False,True,True,False,False,True,True,True,True,FIXED,0,0,0,30,80,1000000,1,60,,15000,8,4.99,5.79,0,600,0,Low Doc Fixed Rate Investment Loan (Principal and Interest) 5 Years (LVR 60%-80%),0c63ae7d-b382-4e16-a676-fdae40718e98
False,0,96,48,,Westpac - Low Doc Fixed Rate Investment Loan (Principal and Interest) 4 Years (LVR < 60%),,,,,,,,,4.99,4.99,,4.99,4.99,4.99,True,0,600,600,2/04/2018,Westpac,5.64,350,True,30000,Low Doc Loan,48,False,,True,False,False,True,True,False,False,True,True,True,True,FIXED,0,0,0,30,60,1500000,1,,,15000,8,4.99,5.79,0,600,0,Low Doc Fixed Rate Investment Loan (Principal and Interest) 4 Years (LVR < 60%),08354ba6-1df6-4ba0-98f5-6fc10e4b4c06
False,0,96,48,,Westpac - Low Doc Fixed Rate Investment Loan (Principal and Interest) 3 Years (LVR < 60%),,,,,,,,,4.59,4.59,,4.59,4.59,4.59,True,0,600,600,2/04/2018,Westpac,5.59,350,True,30000,Low Doc Loan,36,False,,True,False,False,True,True,False,False,True,True,True,True,FIXED,0,0,0,30,60,1500000,1,,,15000,8,4.59,5.79,0,600,0,Low Doc Fixed Rate Investment Loan (Principal and Interest) 3 Years (LVR < 60%),5f8a1e8b-35d1-4957-9789-455d3ffca4a8
False,0,96,48,,Westpac - Low Doc Fixed Rate Investment Loan (Principal and Interest) 2 Years (LVR < 60%),,,,,,,,,4.39,4.39,,4.39,4.39,4.39,True,0,600,600,2/04/2018,Westpac,5.66,350,True,30000,Low Doc Loan,24,False,,True,False,False,True,True,False,False,True,True,True,True,FIXED,0,0,0,30,60,1500000,1,,,15000,8,4.39,5.79,0,600,0,Low Doc Fixed Rate Investment Loan (Principal and Interest) 2 Years (LVR < 60%),ef274b68-0fa0-47f1-b81b-ae1ab22021a3
False,0,96,48,,Westpac - Low Doc Fixed Rate Investment Loan (Principal and Interest) 9 Years (LVR < 60%),,,,,,,,,6.70,6.7,,6.7,6.7,6.7,True,0,600,600,2/04/2018,Westpac,6.54,350,True,30000,Low Doc Loan,108,False,,True,False,False,True,True,False,False,True,True,True,True,FIXED,0,0,0,30,60,1500000,1,,,15000,8,6.70,5.79,0,600,0,Low Doc Fixed Rate Investment Loan (Principal and Interest) 9 Years (LVR < 60%),f3a8818c-8046-4353-8005-beb623901cb0
False,0,96,48,,Westpac - Low Doc Fixed Rate Investment Loan (Principal and Interest) 6 Years (LVR 60%-80%),,,6.2,6.2,,,6.2,6.2,6.20,6.2,6.2,6.2,6.2,6.2,True,0,600,600,2/04/2018,Westpac,6.13,350,True,30000,Low Doc Loan,72,False,,True,False,False,True,True,False,False,True,True,True,True,FIXED,0,0,0,30,80,1000000,1,60,,15000,8,6.20,5.79,0,600,0,Low Doc Fixed Rate Investment Loan (Principal and Interest) 6 Years (LVR 60%-80%),e77a5a49-8331-4803-bc2d-c7db1c8ee185
False,0,96,48,,Westpac - Low Doc Fixed Rate Investment Loan (Principal and Interest) 4 Years (LVR 60%-80%),,,4.99,4.99,,,4.99,4.99,4.99,4.99,4.99,4.99,4.99,4.99,True,0,600,600,2/04/2018,Westpac,5.64,350,True,30000,Low Doc Loan,48,False,,True,False,False,True,True,False,False,True,True,True,True,FIXED,0,0,0,30,80,1000000,1,60,,15000,8,4.99,5.79,0,600,0,Low Doc Fixed Rate Investment Loan (Principal and Interest) 4 Years (LVR 60%-80%),45faf5a8-e131-48c3-9fdf-1fc6974b02e8
False,0,96,48,4.49,Westpac - Low Doc Fixed Options Home Loan (Principal and Interest) 5 Years (LVR < 60%),,,,,,,,,,4.49,,4.49,4.49,4.49,True,0,600,600,2/04/2018,Westpac,5.11,350,True,30000,Low Doc Loan,60,False,,True,False,False,False,True,False,True,True,True,True,True,FIXED,0,0,0,30,60,1500000,1,,,15000,8,4.49,5.32,0,600,0,Low Doc Fixed Options Home Loan (Principal and Interest) 5 Years (LVR < 60%),c2d60408-f570-4cd2-a7ae-323d773bd2f7
False,0,96,48,4.49,Westpac - Low Doc Fixed Options Home Loan (Principal and Interest) 4 Years (LVR < 60%),,,,,,,,,,4.49,,4.49,4.49,4.49,True,0,600,600,2/04/2018,Westpac,5.17,350,True,30000,Low Doc Loan,48,False,,True,False,False,False,True,False,True,True,True,True,True,FIXED,0,0,0,30,60,1500000,1,,,15000,8,4.49,5.32,0,600,0,Low Doc Fixed Options Home Loan (Principal and Interest) 4 Years (LVR < 60%),fdf6947b-f8fb-406c-b56c-6b2b833ad155
False,0,96,48,4.19,Westpac - Low Doc Fixed Options Home Loan (Principal and Interest) 3 Years (LVR 60%-80%),,,4.19,4.19,,,4.19,4.19,,4.19,4.19,4.19,4.19,4.19,True,0,600,600,2/04/2018,Westpac,5.15,350,True,30000,Low Doc Loan,36,False,,True,False,False,False,True,False,True,True,True,True,True,FIXED,0,0,0,30,80,1000000,1,60,,15000,8,4.19,5.32,0,600,0,Low Doc Fixed Options Home Loan (Principal and Interest) 3 Years (LVR 60%-80%),065478d7-8a03-4569-acab-d7a42edcca23
False,0,96,48,4.29,Westpac - Low Doc Fixed Options Home Loan (Principal and Interest) 1 Year (LVR 60%-80%),,,4.29,4.29,,,4.29,4.29,,4.29,4.29,4.29,4.29,4.29,True,0,600,600,2/04/2018,Westpac,5.36,350,True,30000,Low Doc Loan,12,False,,True,False,False,False,True,False,True,True,True,True,True,FIXED,0,0,0,30,80,1000000,1,60,,15000,8,4.29,5.32,0,600,0,Low Doc Fixed Options Home Loan (Principal and Interest) 1 Year (LVR 60%-80%),3fcbdafb-64dc-4f49-b80b-cf6f90e53c49
False,0,96,48,4.49,Westpac - Low Doc Fixed Options Home Loan (Principal and Interest) 5 Years (LVR 60%-80%),,,4.49,4.49,,,4.49,4.49,,4.49,4.49,4.49,4.49,4.49,True,0,600,600,2/04/2018,Westpac,5.11,350,True,30000,Low Doc Loan,60,False,,True,False,False,False,True,False,True,True,True,True,True,FIXED,0,0,0,30,80,1000000,1,60,,15000,8,4.49,5.32,0,600,0,Low Doc Fixed Options Home Loan (Principal and Interest) 5 Years (LVR 60%-80%),285d4f95-e0f5-4a66-ba65-5ed107f56e2c
False,0,,,5.23,Westpac - Premier Package Low Doc Rocket Repay Home Loan (Interest Only) ($150k-$250k),,,,,,,5.23,,,,5.23,,,,True,395,0,0,2/04/2018,Westpac,5.62,350,True,0,Low Doc Loan,,False,,False,True,False,False,True,True,True,False,True,True,False,VARIABLE,0,0,0,30,80,249999,1,,,150000,0,5.23,5.23,0,0,0,Premier Package Low Doc Rocket Repay Home Loan (Interest Only) ($150k-$250k),9e6277e7-e019-47bc-a87d-53cf46b13adc
False,0,,,5.03,Westpac - Premier Package Low Doc Rocket Repay Home Loan (Interest Only) ($250k-$500k),,,5.03,5.03,,,5.03,,,5.03,5.03,,5.03,,True,395,0,0,2/04/2018,Westpac,5.42,350,True,0,Low Doc Loan,,False,,False,True,False,False,True,True,True,False,True,True,False,VARIABLE,0,0,0,30,80,499999,1,,,250000,0,5.03,5.03,0,0,0,Premier Package Low Doc Rocket Repay Home Loan (Interest Only) ($250k-$500k),c83f4433-98a1-47d1-af71-ba40fb8e244d
False,0,,,,Westpac - Premier Package Low Doc Rocket Investment Loan (Interest Only) ($500k-$750k),,,,,,,5.45,,5.45,,5.45,5.45,,,True,395,0,0,2/04/2018,Westpac,5.83,350,True,0,Low Doc Loan,,False,,False,True,False,True,True,True,False,False,True,True,False,VARIABLE,0,0,0,30,80,749999,1,,,500000,0,5.45,5.45,0,0,0,Premier Package Low Doc Rocket Investment Loan (Interest Only) ($500k-$750k),0465883b-7e31-4539-a429-2b7809e34577
False,0,,,,Westpac - Premier Package Low Doc Rocket Investment Loan (Interest Only) ($250k-$500k),,,5.5,5.5,,,5.5,,5.50,5.5,5.5,,5.5,,True,395,0,0,2/04/2018,Westpac,5.88,350,True,0,Low Doc Loan,,False,,False,True,False,True,True,True,False,False,True,True,False,VARIABLE,0,0,0,30,80,499999,1,,,250000,0,5.50,5.5,0,0,0,Premier Package Low Doc Rocket Investment Loan (Interest Only) ($250k-$500k),432091b5-dae3-4242-a06b-382c0592f393
False,0,,,4.64,Westpac - Premier Package Low Doc Rocket Repay Home Loan (Principal and Interest) ($150k-$250k),,,,,,,4.64,,,,4.64,,,,True,395,0,0,2/04/2018,Westpac,5.04,350,True,0,Low Doc Loan,,False,,True,False,False,False,True,True,True,True,True,True,True,VARIABLE,0,0,0,30,80,249999,1,,,150000,0,4.64,4.64,0,0,0,Premier Package Low Doc Rocket Repay Home Loan (Principal and Interest) ($150k-$250k),5ed871a1-d401-4f43-b2fd-833b9e50cca7
False,0,,,4.39,Westpac - Premier Package Low Doc Rocket Repay Home Loan (Principal and Interest) ($500k-$750k),,,,,,,4.39,,,,4.39,4.39,,,True,395,0,0,2/04/2018,Westpac,4.79,350,True,0,Low Doc Loan,,False,,True,False,False,False,True,True,True,True,True,True,True,VARIABLE,0,0,0,30,80,749999,1,,,500000,0,4.39,4.39,0,0,0,Premier Package Low Doc Rocket Repay Home Loan (Principal and Interest) ($500k-$750k),38353450-b1f8-4c70-be85-d62be43a59f1
False,0,,,,Westpac - Premier Package Low Doc Rocket Investment Loan (Principal and Interest) ($750k+),,,,,,,4.89,4.89,4.89,,4.89,,,4.89,True,395,0,0,2/04/2018,Westpac,5.28,350,True,0,Low Doc Loan,,False,,True,False,False,True,True,True,False,True,True,True,True,VARIABLE,0,0,0,30,80,1000000,1,60,,750000,0,4.89,4.89,0,0,0,Premier Package Low Doc Rocket Investment Loan (Principal and Interest) ($750k+),9b243483-871e-4e5e-a111-6f2f7547c0a2
False,0,,,,Westpac - Premier Package Low Doc Rocket Investment Loan (Principal and Interest) ($500k-$750k),,,,,,,4.94,,4.94,,4.94,4.94,,,True,395,0,0,2/04/2018,Westpac,5.33,350,True,0,Low Doc Loan,,False,,True,False,False,True,True,True,False,True,True,True,True,VARIABLE,0,0,0,30,80,749999,1,,,500000,0,4.94,4.94,0,0,0,Premier Package Low Doc Rocket Investment Loan (Principal and Interest) ($500k-$750k),8e4f2ffe-59be-451d-868c-0e4a264c9417
False,0,96,48,5.49,"Westpac - Low Doc Rocket Repay Home Loan (Interest Only) ($25k-$1.5m, LVR < 60%)",,,,,,,,,,5.49,,5.49,5.49,5.49,True,0,600,600,2/04/2018,Westpac,5.63,350,True,0,Low Doc Loan,,False,,False,True,False,False,True,True,True,False,True,True,False,VARIABLE,0,0,0,30,60,1500000,1,,,25000,8,5.49,5.49,0,600,0,"Low Doc Rocket Repay Home Loan (Interest Only) ($25k-$1.5m, LVR < 60%)",63e07c59-9181-458d-9e8c-6755bc8b5ba1
